ticker,count,score
CPCAY,0,0
EAATF,0,0
CNYA,0,0
CCAC.WS,0,0
MNELF,0,0
CLUBQ,0,0
ISMKF,0,0
DGLDF,0,0
HCAPZ,0,0
IMBBY,0,0
AURT,0,0
KIE,0,0
PJAN,0,0
TEUZF,0,0
GLRE,0,0
AEMMF,0,0
PWCDF,0,0
MYPHY,0,0
AYYLF,0,0
FLFF,0,0
SABK,0,0
DNZOY,0,0
AULGF,0,0
ACACW,0,0
SCVL,0,0
SLSCF,0,0
RAFI,0,0
GIGNF,0,0
FRFC,0,0
RITE,0,0
ERDLF,0,0
NPNKF,0,0
SHGFF,0,0
RPDT,0,0
CULP,0,0
FBC,0,0
APOOF,0,0
NBYCF,0,0
BBD,0,0
ABZPF,0,0
CLLFF,0,0
MKEAF,0,0
NSVLF,0,0
NTST,0,0
UCTT,0,0
BUENF,0,0
MCKRF,0,0
AUSVF,0,0
GUARL,0,0
OVRFF,0,0
EXNPF,0,0
UNFI,0,0
PZCUY,0,0
HGDPF,0,0
SPLV,0,0
AVT,0,0
MWA,0,0
NUVR,0,0
AGFAF,0,0
BMBZF,0,0
CIVB,0,0
MEGEF,0,0
IDWM,0,0
RZA,0,0
ENPC,0,0
IWBB,0,0
LOGC,0,0
SASEF,0,0
CRHC,0,0
SCHW.PRC,0,0
CVHSY,0,0
NRT,0,0
SDXEF,0,0
STCO,0,0
EADSF,0,0
CNCM,0,0
FMO,0,0
SMAL,0,0
WDHR,0,0
ADVNF,0,0
FUJCF,0,0
FCSUF,0,0
BSJQ,0,0
BTSRF,0,0
NDGPF,0,0
CLLKF,0,0
UNF,0,0
SMUPF,0,0
ABSOF,0,0
LMNGF,0,0
ENYNF,0,0
CVTGF,0,0
EXG,0,0
WCC.PRA,0,0
NFH,0,0
HHKSY,0,0
GSAC,0,0
URGYF,0,0
FNDC,0,0
NKRN,0,0
CLKXF,0,0
NKG,0,0
WPF,0,0
RCDOF,0,0
SILXF,0,0
CLLDF,0,0
BFCC,0,0
AEDC,0,0
FEMS,0,0
DPSM,0,0
RDEXF,0,0
PTMGF,0,0
CMCLF,0,0
KODK,0,0
AXDDF,0,0
GDV,0,0
YONXF,0,0
YRKB,0,0
CHRXF,0,0
BXMT,0,0
EEX,0,0
NEWA,0,0
JTBK,0,0
BLLYF,0,0
WUXIF,0,0
BTTR,0,0
ROCC,0,0
SGTSY,0,0
MJNA,0,0
OIA,0,0
AGLT,0,0
BNZIF,0,0
CRSM,0,0
SEDKF,0,0
BTNB,0,0
APCX,0,0
PFLD,0,0
IPOD.WS,0,0
SNCJF,0,0
SNDX,0,0
IPGP,0,0
SCM,0,0
SGBG,0,0
MBYMF,0,0
MCCHF,0,0
CSIOF,0,0
EWQQF,0,0
APNIF,0,0
GMGI,0,0
HYZD,0,0
FITB,0,0
TMPHF,0,0
NTSFF,0,0
CIWV,0,0
CLWT,0,0
AFRMF,0,0
EBON,0,0
IDN,0,0
BMAY,0,0
INBKZ,0,0
YOGAQ,0,0
VDC,0,0
ACRFF,0,0
REVG,0,0
MSMY,0,0
BRRZY,0,0
HTHIY,0,0
KBAGF,0,0
BRKK,0,0
MWWC,0,0
BOALY,0,0
NHYDY,0,0
GLTR,0,0
MEI,0,0
EFGIF,0,0
OCDDY,0,0
PNRC,0,0
LINX,0,0
NXU.U,0,0
CBPI,0,0
NNDNF,0,0
TYOYY,0,0
TGSNF,0,0
TFI,0,0
CLMOF,0,0
MAMTF,0,0
CNXS,0,0
DRTGF,0,0
EVRFF,0,0
UBOT,0,0
NNRRF,0,0
FDHY,0,0
VRCV,0,0
MRVGF,0,0
FFLWF,0,0
PBKC,0,0
WRIV,0,0
PJXRF,0,0
XTPT,0,0
SVBT,0,0
DNMR,0,0
SKDI,0,0
AXNVF,0,0
TEKKW,0,0
QUISF,0,0
OBMP,0,0
CNSUF,0,0
PFEB,0,0
YCS,0,0
HRPMF,0,0
MYF,0,0
WPS,0,0
JFTSF,0,0
WLLBW,0,0
RYH,0,0
BRPAW,0,0
KCLI,0,0
BUDFF,0,0
BDPT,0,0
PDPTF,0,0
AMMJ,0,0
HYHY,0,0
AVLP,0,0
AACQ,0,0
TSAKF,0,0
OMWDF,0,0
NSCO,0,0
SMBMF,0,0
DSKEW,0,0
PXAMF,0,0
SFIIF,0,0
SLMBP,0,0
MRBK,0,0
NKTX,0,0
KPDCF,0,0
VVWT,0,0
VSQTF,0,0
IRLCF,0,0
INRD,0,0
MPB,0,0
LHFLY,0,0
GAN,0,0
FLRE,0,0
PBYYF,0,0
EFC.PRA,0,0
ULVM,0,0
TEIHF,0,0
BBUCQ,0,0
CSWI,0,0
FIGR,0,0
MMSDF,0,0
KLKBY,0,0
GL.PRC,0,0
NXSL,0,0
ETPPF,0,0
SPSAF,0,0
KSMRF,0,0
HKIB,0,0
TSIAU,0,0
NNVC,0,0
PTR,0,0
HMCHF,0,0
SGLS,0,0
VWAPY,0,0
FUTY,0,0
CYFWF,0,0
KDEVF,0,0
DEH,0,0
RKGXY,0,0
BFAM,0,0
FUISY,0,0
BNOEF,0,0
SYKE,0,0
OERLF,0,0
PUI,0,0
TSNI,0,0
DRDNF,0,0
EPGRQ,0,0
BAMI,0,0
MCRPF,0,0
TNK,0,0
SUZRY,0,0
SIXGF,0,0
BIQIF,0,0
PCBN,0,0
COCSF,0,0
BTLR,0,0
GLROY,0,0
EGYF,0,0
FJIOF,0,0
MSMKF,0,0
KEIHF,0,0
SPUS,0,0
SLY,0,0
PVNO,0,0
ARGD,0,0
MGU,0,0
ARSEF,0,0
EFGXY,0,0
INXSF,0,0
UBSFY,0,0
SMMNY,0,0
VIPRF,0,0
SMFKY,0,0
ASPGF,0,0
TGRO,0,0
APWL,0,0
CMA,0,0
RDCPF,0,0
AWAEF,0,0
VIRS,0,0
HNFGF,0,0
FGPHF,0,0
DDEJF,0,0
MUSA,0,0
HCPHF,0,0
CTXV,0,0
EWPI,0,0
SYHBF,0,0
CPS,0,0
EMDV,0,0
MKEAY,0,0
CZMWF,0,0
ADM,0,0
IPUB,0,0
ITNF,0,0
CLHG,0,0
ZPAS,0,0
MYIDF,0,0
SEGSY,0,0
PTE,0,0
AHLD,0,0
MP.WS,0,0
AMNE,0,0
FHTF,0,0
MZTLF,0,0
PXYN,0,0
MRSK,0,0
SUMGF,0,0
RTERF,0,0
SDRDW,0,0
WWHZF,0,0
CMPFF,0,0
NEBC,0,0
KNDYF,0,0
CHIQ,0,0
UBX,0,0
REPYF,0,0
LGBS,0,0
SGRNF,0,0
JNPR,0,0
MEDD,0,0
CDNTF,0,0
FPPP,0,0
USTB,0,0
GAB.PRG,0,0
RBCL,0,0
PGDDF,0,0
MFCSF,0,0
WCYN,0,0
KBSR,0,0
YOOIF,0,0
IPFPF,0,0
KITZF,0,0
FEIOF,0,0
EUCMF,0,0
WTREP,0,0
MMIO,0,0
GRDAF,0,0
LBSI,0,0
PSYC,0,0
MILOF,0,0
MYJ,0,0
GACR,0,0
KAIKY,0,0
MRLLF,0,0
RWR,0,0
AMLH,0,0
SNDH,0,0
BNTRF,0,0
KYNS,0,0
EXTC,0,0
DWNYF,0,0
LCR,0,0
RKAGY,0,0
BRLXF,0,0
ARBTF,0,0
DKMR,0,0
TENB,0,0
FSKR,0,0
EXLS,0,0
DAIO,0,0
IPHA,0,0
DLR.PRK,0,0
CTB,0,0
HHSE,0,0
WNWG,0,0
BOWX,0,0
ALPGF,0,0
EDUC,0,0
IMPNF,0,0
AMDLY,0,0
CAS.WS,0,0
LTCO,0,0
JPSE,0,0
AMTR,0,0
ACRHF,0,0
TWND.WS,0,0
JAGX,0,0
TOTL,0,0
CUEN,0,0
EMCF,0,0
FPRGF,0,0
ECSL,0,0
SRRLF,0,0
LCHTF,0,0
PDCO,0,0
AMFL,0,0
VGAC.WS,0,0
MALRY,0,0
GRTYA,0,0
FEWP,0,0
RAFA,0,0
ACNB,0,0
SVMK,0,0
OROPF,0,0
VICT,0,0
KMGH,0,0
NRWS,0,0
CSJT,0,0
JKH,0,0
SCBFY,0,0
ONOV,0,0
GMS,0,0
CSXXY,0,0
NEXNY,0,0
TPLC,0,0
ULH,0,0
TMQ,0,0
ADVT,0,0
BLMN,0,0
EMYSF,0,0
RYAM,0,0
CCTR,0,0
CMCT,0,0
DFCO,0,0
DONFF,0,0
KNRRY,0,0
XJNGF,0,0
ADOOY,0,0
VXUS,0,0
FWP,0,0
MGTX,0,0
BUKS,0,0
BLRZF,0,0
BTT,0,0
GRLB,0,0
MDDVF,0,0
BBXIB,0,0
DIGP,0,0
INVMF,0,0
HOMZ,0,0
ALACU,0,0
BABWF,0,0
TPLKF,0,0
KARS,0,0
BDSX,0,0
ESS,0,0
ACAVF,0,0
THNUY,0,0
MTYFF,0,0
MACQF,0,0
ITSPF,0,0
RORO,0,0
CRZHF,0,0
HIGA,0,0
SITIY,0,0
NNYR,0,0
IMXXF,0,0
SSB,0,0
CINR,0,0
AHCHY,0,0
IVEVF,0,0
BSJN,0,0
GB.WS,0,0
BASFY,0,0
ZHDM,0,0
DRSK,0,0
FAZ,0,0
VYGR,0,0
IWY,0,0
PTXLF,0,0
MLTCF,0,0
THLM,0,0
OTTR,0,0
SYNE,0,0
CMDRF,0,0
WHKA,0,0
PSORF,0,0
PYYX,0,0
CPK,0,0
XEBEF,0,0
NEU,0,0
PCSPF,0,0
ROVMF,0,0
LABFF,0,0
T.PRC,0,0
FBPA,0,0
TIGE,0,0
MATX,0,0
SPHDF,0,0
POYN,0,0
RDFEF,0,0
TITMF,0,0
NVAAF,0,0
JRHHY,0,0
SPXX,0,0
ENS,0,0
VDTAF,0,0
MIMNF,0,0
LHGI,0,0
BRDCF,0,0
ISCDF,0,0
BAC.PRN,0,0
CRGS,0,0
CBAN,0,0
AAVMY,0,0
TEFOF,0,0
FUPEY,0,0
HWM.PR,0,0
KMX,0,0
KJFI,0,0
PTRDF,0,0
TGRW,0,0
JUKCF,0,0
MCELQ,0,0
LNSR,0,0
DFHTW,0,0
GTTL,0,0
ACWV,0,0
CLOW,0,0
CDGXY,0,0
CURHF,0,0
USRI,0,0
ENDTF,0,0
OGZRY,0,0
CSD,0,0
LVZPF,0,0
IHCPF,0,0
HTHIF,0,0
PKSSF,0,0
MTACU,0,0
CSCMY,0,0
KLPEF,0,0
ESML,0,0
PZG,0,0
COECF,0,0
GFGSF,0,0
STQN,0,0
SVVZF,0,0
SPRT,0,0
ALRM,0,0
WEX,0,0
PGSC,0,0
FLJH,0,0
GDVE,0,0
PRS,0,0
UNHLF,0,0
MEITF,0,0
KNNCF,0,0
HRZZF,0,0
LLDTF,0,0
LANDO,0,0
PTIX,0,0
SYNA,0,0
MGPI,0,0
CHFW.WS,0,0
OXM,0,0
DOL,0,0
ETKR,0,0
MOTI,0,0
CUBI,0,0
UTWTF,0,0
AFFHW,0,0
QELLU,0,0
ERUS,0,0
ALFRY,0,0
GGLXF,0,0
EIM,0,0
VSMD,0,0
NMGNF,0,0
UFPT,0,0
TBABY,0,0
AACQU,0,0
JAZTF,0,0
JPAVF,0,0
EVBN,0,0
SEMHF,0,0
LBTI,0,0
TDRCF,0,0
LAZ,0,0
MGLI,0,0
ACIC.U,0,0
PVARF,0,0
KBSUF,0,0
IXSE,0,0
ALLE,0,0
SDEF,0,0
TORVF,0,0
PEB.PRE,0,0
DSITF,0,0
VSYM,0,0
IWRS,0,0
XZJCF,0,0
TPSC,0,0
TOPCF,0,0
SFFFF,0,0
IPG,0,0
MCPOF,0,0
MGR,0,0
FEEXY,0,0
PSA.PRF,0,0
BBYLF,0,0
NOG,0,0
RAFLF,0,0
ANCTF,0,0
HWTHF,0,0
ASPI,0,0
GRPFF,0,0
TCISF,0,0
TNET,0,0
SBRCY,0,0
LENSF,0,0
KLEEF,0,0
PCG.PRG,0,0
WISKF,0,0
PKG,0,0
HALB,0,0
XFORW,0,0
UROV,0,0
REBL,0,0
AMTBB,0,0
TGRVF,0,0
DION,0,0
LCG,0,0
AZBO,0,0
UMRRF,0,0
NMGGF,0,0
EHTH,0,0
EVSO,0,0
BNET,0,0
FPCPF,0,0
RNP,0,0
BOWFF,0,0
KALL,0,0
PNNB,0,0
ZNNC,0,0
NNGVF,0,0
EFC,0,0
HYTR,0,0
ACV,0,0
MTSL,0,0
IOO,0,0
FPRUY,0,0
LSKA,0,0
ZMDC,0,0
NPPNY,0,0
GCHHF,0,0
GRN,0,0
IMOM,0,0
VRM,0,0
UETTU,0,0
AGGFF,0,0
UNMA,0,0
CLHI,0,0
MRZLF,0,0
USAU,0,0
WQTEF,0,0
HYPPF,0,0
IYG,0,0
SSEEF,0,0
PIGEF,0,0
IBSS,0,0
CFSKF,0,0
EQH.PRC,0,0
CCGGY,0,0
ADPT,0,0
ANNX,0,0
SRGBF,0,0
TSHTY,0,0
OROXF,0,0
ONIN,0,0
HTRC,0,0
PNNCU,0,0
NSKFF,0,0
GEOR,0,0
WFCL,0,0
LVDW,0,0
HELE,0,0
BZLFY,0,0
ATYM,0,0
NXGB,0,0
PNNTG,0,0
BXPHF,0,0
AJXGF,0,0
UBCHF,0,0
RVRS,0,0
GMF,0,0
CNAF,0,0
VVV,0,0
ODII,0,0
SQBG,0,0
EXPCU,0,0
DIGAF,0,0
AVRI,0,0
AHFI,0,0
RKUNF,0,0
NOVKY,0,0
HRLDF,0,0
GGDVF,0,0
DDWWF,0,0
SKENF,0,0
SMWPY,0,0
IAE,0,0
VBHI,0,0
TGH,0,0
YUEXF,0,0
EXCLF,0,0
AZFL,0,0
BIOX,0,0
SHVLF,0,0
LTKBF,0,0
KTHGF,0,0
STNX,0,0
IMBXF,0,0
GBXPY,0,0
CNRIF,0,0
ALXXF,0,0
SYNJ,0,0
TPIC,0,0
ACBI,0,0
UVFT,0,0
TINO,0,0
AGPL,0,0
HOMB,0,0
SENIF,0,0
IENT,0,0
RCHG,0,0
IVW,0,0
EPU,0,0
IZQVF,0,0
EACPU,0,0
EDNMY,0,0
DRTMF,0,0
KWIPF,0,0
HLUKF,0,0
MPC,0,0
DGMLF,0,0
WKSP,0,0
TTBLF,0,0
STDE,0,0
LCYAW,0,0
PCFBY,0,0
MDSI,0,0
DAC,0,0
KLR.WS,0,0
UTF,0,0
MTGRF,0,0
BSJP,0,0
WACMF,0,0
CHMN,0,0
EXROF,0,0
BCNN,0,0
EWOOF,0,0
MHSMF,0,0
NRVTF,0,0
CIMVF,0,0
RYHTY,0,0
QGRSF,0,0
NVNT,0,0
GCRIF,0,0
KMPR,0,0
SSNHZ,0,0
SHCMF,0,0
SMKUY,0,0
RROYF,0,0
DTEA,0,0
QBAN,0,0
SHO.PRF,0,0
HHULF,0,0
JTEKY,0,0
IMPUY,0,0
CCO,0,0
AUBAP,0,0
YUMSF,0,0
MYTE,0,0
SRLY,0,0
BLITF,0,0
MACUU,0,0
REOP,0,0
ENGIY,0,0
SWSSF,0,0
LABP,0,0
WSVC,0,0
KGFHF,0,0
UNXP,0,0
UNJCF,0,0
SGCRF,0,0
EMPW.WS,0,0
RETA,0,0
SJIJ,0,0
SWDBF,0,0
RPGRF,0,0
CCZ,0,0
JSMD,0,0
TDY,0,0
RGNTF,0,0
BIOTU,0,0
PPPS,0,0
BSHI,0,0
BENH,0,0
ACY,0,0
AHFCF,0,0
CYLYF,0,0
NEE.PRN,0,0
CMU,0,0
GROG,0,0
MYRBY,0,0
SGMO,0,0
HEP,0,0
NPSCY,0,0
MYN,0,0
EPR.PRE,0,0
TKAYF,0,0
SPPH,0,0
DBDRU,0,0
BYIN,0,0
MVO,0,0
SMZZF,0,0
MIZUF,0,0
PFGBQ,0,0
PKW,0,0
AUVI,0,0
MLP,0,0
PARF,0,0
ARIZF,0,0
IGRO,0,0
BWERY,0,0
TWSI,0,0
PPTDF,0,0
AIOM,0,0
PXD,0,0
CPGPY,0,0
AIXN,0,0
ERII,0,0
FPL,0,0
SPXCF,0,0
DVLY,0,0
PTLKF,0,0
POSAF,0,0
GPOTF,0,0
ANCUF,0,0
HPGSF,0,0
PEXL,0,0
COGDF,0,0
IBXNF,0,0
HEGD,0,0
GASNY,0,0
COTR,0,0
OISHY,0,0
VONE,0,0
STYS,0,0
AROC,0,0
BMWLF,0,0
FIEGF,0,0
SAUNF,0,0
BAFYY,0,0
USB.PRM,0,0
RDUFF,0,0
MBCI,0,0
TGIOY,0,0
NWHUF,0,0
UDBKL,0,0
FARO,0,0
IFSPF,0,0
GSMG,0,0
ACEEU,0,0
LBAI,0,0
RPNMF,0,0
SLGYF,0,0
JYUAF,0,0
GEGR,0,0
CCOJF,0,0
SWRI,0,0
EXCL,0,0
GDLNF,0,0
CREQF,0,0
CCNCW,0,0
SMLR,0,0
PCCYF,0,0
RMGNF,0,0
FSM,0,0
CTPCF,0,0
SGAMU,0,0
NIFE,0,0
CNA,0,0
PHPRF,0,0
ICBK,0,0
NXCR,0,0
TAHIF,0,0
TOETF,0,0
PYROF,0,0
DRXGY,0,0
XALL,0,0
PDAC.WS,0,0
CCYC,0,0
TNMD,0,0
DWPP,0,0
LCRTF,0,0
BXRDF,0,0
TUGHF,0,0
NMGX,0,0
WMT,0,0
MBINO,0,0
DTJ,0,0
KRMD,0,0
VINP,0,0
NICH,0,0
DXBRF,0,0
RPLA,0,0
JPIVF,0,0
RTP.WS,0,0
RDEIY,0,0
ALL.PRB,0,0
EMB,0,0
QUIK,0,0
SCPH,0,0
CTXDF,0,0
CKPT,0,0
PNFP,0,0
FTNT,0,0
BRLIW,0,0
LNDNF,0,0
UXI,0,0
FPAFF,0,0
SPAK,0,0
PBSV,0,0
UNVC,0,0
VOYT,0,0
AMH.PRE,0,0
BRSE,0,0
HEFA,0,0
FTGC,0,0
TWCTU,0,0
VIZG,0,0
WTM,0,0
UVRBF,0,0
PAFRF,0,0
IZEA,0,0
XCAN,0,0
UOLGY,0,0
SEEL,0,0
PGXPF,0,0
LRENY,0,0
PRRE,0,0
CHFSW,0,0
IPLB,0,0
HEZU,0,0
ROMO,0,0
IPNFF,0,0
MLR,0,0
AUMN,0,0
ABILF,0,0
PFHD,0,0
LUKFY,0,0
PRPS,0,0
PRVB,0,0
ABGSF,0,0
NSRCF,0,0
HDUP,0,0
CPCC,0,0
ALGM,0,0
GDYRF,0,0
GFRTF,0,0
GSEW,0,0
AZNVF,0,0
AGGG,0,0
HIFS,0,0
CRMZ,0,0
ETO,0,0
EPSFF,0,0
CSPHF,0,0
IRCKF,0,0
MOJGF,0,0
HPMM,0,0
FFTTF,0,0
JMPLY,0,0
BCUCF,0,0
DBKSF,0,0
CWB,0,0
IREMF,0,0
AVAV,0,0
KSHIF,0,0
SNRHU,0,0
ARB,0,0
RRC,0,0
FLMI,0,0
GNGYF,0,0
NIU,0,0
MORN,0,0
ISENF,0,0
ALSK,0,0
ALBY,0,0
AGTC,0,0
GGIFF,0,0
BRKL,0,0
SCHYF,0,0
TRUA,0,0
FITBI,0,0
LSMLF,0,0
ATIXF,0,0
TRRPF,0,0
TAOP,0,0
STKMF,0,0
SSGSF,0,0
MXGBF,0,0
WEBB,0,0
ACPRF,0,0
AWR,0,0
AYALY,0,0
ARKR,0,0
LUCC,0,0
HCARW,0,0
AEPT,0,0
MSSMY,0,0
MRVFF,0,0
BMRRY,0,0
ATCO,0,0
SOTDY,0,0
NEEB,0,0
EVSBY,0,0
PTEST.Z,0,0
SRGE,0,0
BFNH,0,0
KMRSF,0,0
OSGCF,0,0
CAFZF,0,0
GLLHF,0,0
PRTX,0,0
JKE,0,0
PRMNF,0,0
GOOS,0,0
ANTGF,0,0
IMMFF,0,0
SLDMF,0,0
NSRGY,0,0
SMDZF,0,0
BKNIY,0,0
BGMD,0,0
HEITF,0,0
FBP,0,0
WFICF,0,0
GPRO,0,0
HEOL,0,0
MTX,0,0
DLGEF,0,0
PORBF,0,0
CPAI,0,0
BARUF,0,0
TALO,0,0
BNO,0,0
SMIN,0,0
BERK,0,0
SPRQ,0,0
IITSF,0,0
TGCB,0,0
ADNY,0,0
GLT,0,0
IBIBF,0,0
BFMOF,0,0
EMLP,0,0
ALEGF,0,0
HXSCL,0,0
DLMI,0,0
NUDM,0,0
EXPC,0,0
MSNFY,0,0
ITB,0,0
LSAF,0,0
MTLCF,0,0
KSMTU,0,0
TGSGY,0,0
FPCG,0,0
PARQF,0,0
BCUCY,0,0
IEIH,0,0
EINDF,0,0
MTTRY,0,0
HRC,0,0
SPQQ,0,0
MGA,0,0
EQD.WS,0,0
CSTR,0,0
PCVX,0,0
SMIZF,0,0
OSSIF,0,0
DSLVF,0,0
BWB,0,0
GMYTF,0,0
SMMD,0,0
GBFL,0,0
ANXGF,0,0
IBHB,0,0
MFON,0,0
SAGD,0,0
BMA,0,0
SVTMF,0,0
AUBN,0,0
KFFB,0,0
INTB,0,0
EKDHF,0,0
KTGGF,0,0
SWETU,0,0
ITVI,0,0
RAKR,0,0
LLND,0,0
BJURF,0,0
NUAG,0,0
SHYF,0,0
MGGNF,0,0
GHGUY,0,0
IAIC,0,0
SOXX,0,0
UBNC,0,0
GLDG,0,0
FAAR,0,0
SKPBF,0,0
FUJIY,0,0
ELEAF,0,0
KYKOF,0,0
PAX,0,0
CMETF,0,0
BICX,0,0
MBGRF,0,0
STOT,0,0
RDDTF,0,0
HEXPF,0,0
INPRF,0,0
RNECF,0,0
HZMMF,0,0
LTUS,0,0
QTRRF,0,0
BCTG,0,0
SHGXY,0,0
PJP,0,0
STFC,0,0
RSLS,0,0
AIQUF,0,0
BSMAF,0,0
MCDBF,0,0
ARXRF,0,0
KUMBF,0,0
ANDA,0,0
UIFD,0,0
NPPSF,0,0
LATNW,0,0
TWO.PRA,0,0
CBBLF,0,0
OLNCF,0,0
BCLI,0,0
NMI,0,0
WMELF,0,0
HRCR,0,0
GPACU,0,0
MNMB,0,0
TMAUF,0,0
SSLY,0,0
YUM,0,0
HANBF,0,0
SHSP,0,0
RKFL,0,0
NSHRF,0,0
SCPT,0,0
IDXAF,0,0
CYIO,0,0
FLIA,0,0
VNO.PRK,0,0
FRLSY,0,0
AGRS,0,0
TGILF,0,0
QBIO,0,0
LFLS,0,0
ECPG,0,0
EBODF,0,0
BTAQU,0,0
INDT,0,0
BMLWF,0,0
ITRN,0,0
PFI,0,0
INNMF,0,0
XCLL,0,0
HBMBF,0,0
ATRI,0,0
STPK.U,0,0
ORONF,0,0
PDXP,0,0
BCHEY,0,0
QURE,0,0
AIG,0,0
FCPI,0,0
NIPNF,0,0
FLPRF,0,0
CNRD,0,0
YNDX,0,0
INDHF,0,0
AGRX,0,0
HOCPF,0,0
NVIV,0,0
WELX,0,0
NEN,0,0
YNGFF,0,0
KDCCF,0,0
BDNNY,0,0
GPHBF,0,0
INPX,0,0
ETX,0,0
SIGA,0,0
ENOB,0,0
PTICW,0,0
PHGE.WS,0,0
DCYHY,0,0
KRYS,0,0
MONOY,0,0
TDJ,0,0
CFIC,0,0
SMKC,0,0
LEXXW,0,0
AGGZF,0,0
AMYZF,0,0
LVS,0,0
IDV,0,0
WFPCF,0,0
MTVAF,0,0
CMTV,0,0
GOAC.U,0,0
RSI,0,0
FHB,0,0
SNNSF,0,0
DGMS,0,0
MPCMF,0,0
INOTF,0,0
ACENY,0,0
STBI,0,0
GBLP,0,0
PGEZF,0,0
ANTOF,0,0
RGBD,0,0
ZCMD,0,0
BBEDY,0,0
NNAX,0,0
KLBAY,0,0
FNXTF,0,0
SRGGF,0,0
KSANF,0,0
FCN,0,0
GXMLF,0,0
AVNS,0,0
CVTYF,0,0
SVBL,0,0
IBMO,0,0
FRIVF,0,0
SPQDF,0,0
DEEF,0,0
SFNXF,0,0
UVE,0,0
SDGR,0,0
HLPXF,0,0
BROGW,0,0
JEXYF,0,0
RDBBY,0,0
QLVD,0,0
BSPDY,0,0
TCMD,0,0
UHT,0,0
CITAY,0,0
IRAVF,0,0
IRCLF,0,0
HJLI,0,0
DCHIY,0,0
PSGR,0,0
PDER,0,0
OCG,0,0
BOEUF,0,0
PSACU,0,0
PRIF.PRD,0,0
IROMF,0,0
EXEO,0,0
ATRO,0,0
TWI,0,0
YGWAF,0,0
CXDO,0,0
XYIGF,0,0
WTRNF,0,0
FCBBF,0,0
ABBV,0,0
HPIT,0,0
PPBI,0,0
OSIS,0,0
CBAH.WS,0,0
JOET,0,0
BSCT,0,0
SBUX,0,0
DSGUF,0,0
COUTF,0,0
CLGPF,0,0
DLY,0,0
CWLDY,0,0
HJLBW,0,0
QGEN,0,0
BIL,0,0
HGSH,0,0
EXNRF,0,0
ASMB,0,0
ETRXF,0,0
SPMD,0,0
SVIN,0,0
OART,0,0
BUNM,0,0
GLOH,0,0
GERI,0,0
CHBU,0,0
FCACW,0,0
SWAV,0,0
TOSKF,0,0
LGL,0,0
ISVAF,0,0
PGPM,0,0
EQXWF,0,0
CGNH,0,0
KTWIY,0,0
PTLC,0,0
SLMLF,0,0
EMPFF,0,0
GLCNF,0,0
FMOCY,0,0
VNRGF,0,0
SEAV,0,0
OLMIF,0,0
AEY,0,0
LNVGF,0,0
PUGE,0,0
WTLLF,0,0
SNSKF,0,0
REVNF,0,0
PJT,0,0
VOPKY,0,0
JSLGY,0,0
SPTI,0,0
AVD,0,0
PWZ,0,0
HZNDF,0,0
MSTUF,0,0
SFSLF,0,0
DALXF,0,0
CEIX,0,0
EWL,0,0
SBRKF,0,0
TEHG,0,0
TUEM,0,0
EFG,0,0
ISELF,0,0
EWJ,0,0
VGR,0,0
INSW.PRA,0,0
GTHOF,0,0
AFHIF,0,0
UCLE,0,0
GMDTF,0,0
GRKZF,0,0
ORVRF,0,0
FLSP,0,0
GVCPF,0,0
CLNH,0,0
WDR,0,0
KNSA,0,0
IBEX,0,0
GNNSF,0,0
FPHHF,0,0
DVFI,0,0
VWAGY,0,0
DMTGF,0,0
LASR,0,0
LEGX,0,0
DEH.U,0,0
MGTI,0,0
AIO,0,0
CIAU,0,0
CUBV,0,0
PCMC,0,0
ABEV,0,0
GFDV,0,0
CYRD,0,0
ALLM,0,0
BWVTF,0,0
FRRFF,0,0
OSBK,0,0
SHOO,0,0
ACAZF,0,0
CRSWF,0,0
ORDRF,0,0
SOHVF,0,0
DLEXY,0,0
PBP,0,0
PHBR,0,0
IHHHF,0,0
ELCGF,0,0
DEWY,0,0
NANHY,0,0
SCOAW,0,0
GUAA,0,0
LIACF,0,0
EPHE,0,0
UBCP,0,0
MSNI,0,0
IHSWF,0,0
RNWEF,0,0
PPLFY,0,0
KWAC,0,0
ZULU,0,0
KNBHF,0,0
NTOIY,0,0
MBNKP,0,0
FTOCW,0,0
VBLTF,0,0
FBSS,0,0
BRKCF,0,0
CRVH,0,0
UTDE,0,0
DWIN.WS,0,0
BOUYF,0,0
LOB,0,0
ECTXF,0,0
GPMMF,0,0
MENEF,0,0
PDGO,0,0
CBRI,0,0
MXXEF,0,0
DRRKF,0,0
ULIHF,0,0
ALGN,0,0
KMNNF,0,0
AAVVF,0,0
UA,0,0
SAEI,0,0
RDUS,0,0
BSBE,0,0
PNRG,0,0
FXWZF,0,0
WRRI,0,0
UMTAF,0,0
TRGM,0,0
HNI,0,0
IRIG,0,0
RNWF,0,0
VYEY,0,0
BDR,0,0
ZXAIY,0,0
IBIDY,0,0
DSFGY,0,0
CRNY,0,0
BOMH,0,0
XCEM,0,0
CDMGF,0,0
IHY,0,0
ERESU,0,0
NMRD,0,0
RJI,0,0
IHCNF,0,0
NBA.U,0,0
IBDP,0,0
ADKCF,0,0
SOOBF,0,0
NUE,0,0
CNUN,0,0
CCPR,0,0
ALVNF,0,0
TUFUF,0,0
EGOC,0,0
MGNX,0,0
RCRRF,0,0
CRAXF,0,0
MRNS,0,0
KSTUF,0,0
EMSWF,0,0
WDCTF,0,0
NESR,0,0
HYLD,0,0
STMM,0,0
GNYPF,0,0
